App,id,Category,Rating,Size,Installs,type,Content Rating,Android,inapp,loc,contac_r,contact_w,media_r,media_w,storage_R,storage_w,cam,ad,label
Block Puzzle,314,GAME,4.6,97,"100,000,000+",0,Everyone 10+,4.1,1,1,0,0,1,1,1,1,0,1,1
Block Puzzle,314,GAME,4.6,97,"100,000,000+",0,Everyone 10+,4.1,0,1,1,0,1,1,1,1,0,1,1
Block Puzzle,314,GAME,4.6,97,"100,000,000+",0,Everyone 10+,4.1,0,1,0,1,1,1,1,1,0,1,1
Block Puzzle,314,GAME,4.6,97,"100,000,000+",0,Everyone 10+,4.1,0,1,0,0,1,1,1,1,1,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,0,0,1,1
Angry Birds Rio,315,ART_AND_DESIGN,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,0,0,1,0
Angry Birds Rio,315,BOOKS_AND_REFERENCE,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,0,0,1,0
Angry Birds Rio,315,BUSINESS,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,0,0,1,0
Angry Birds Rio,315,COMMUNICATION,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,0,0,1,0
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,1,1,0,0,0,0,0,0,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,1,0,0,0,0,0,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,1,0,0,0,0,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,1,0,0,0,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,1,0,0,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,1,0,1,1
Angry Birds Rio,315,GAME,4.3,62,"500,000,000+",0,Everyone,4,1,0,1,0,0,0,0,0,1,1,1
Plants vs. Zombies FREE,316,GAME,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,1
Plants vs. Zombies FREE,316,ART_AND_DESIGN,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,0
Plants vs. Zombies FREE,316,BOOKS_AND_REFERENCE,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,0
Plants vs. Zombies FREE,316,BUSINESS,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,0
Plants vs. Zombies FREE,316,COMMUNICATION,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,0
Plants vs. Zombies FREE,316,GAME,4.3,24,"500,000,000+",0,Everyone,4,1,1,1,0,1,1,1,1,0,1,1
Plants vs. Zombies FREE,316,GAME,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,1,1,1
Plants vs. Zombies FREE,316,GAME,4.3,24,"500,000,000+",0,Everyone,4,1,0,1,1,1,1,1,1,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Sonic Dash,317,ART_AND_DESIGN,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Sonic Dash,317,BOOKS_AND_REFERENCE,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Sonic Dash,317,BUSINESS,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Sonic Dash,317,COMMUNICATION,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,1,0,0,0,0,0,0,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,1,0,0,0,0,0,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,1,0,0,0,0,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,1,0,0,0,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,1,0,0,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,1,0,0,1,1
Sonic Dash,317,GAME,4.2,33,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,1,1,1,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,0,1
Candy Crush Soda Saga,318,ART_AND_DESIGN,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,0,0
Candy Crush Soda Saga,318,BOOKS_AND_REFERENCE,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,0,0
Candy Crush Soda Saga,318,BUSINESS,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,0,0
Candy Crush Soda Saga,318,COMMUNICATION,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,0,0
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,1,0,0,0,0,0,0,0,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,1,0,0,0,0,0,0,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,1,0,0,0,0,0,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,1,0,0,0,0,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,1,0,0,0,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,1,1,0,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,1,0,1
Candy Crush Soda Saga,318,GAME,4.6,7.8,"5,000,000+",0,Everyone,2.3,1,0,0,0,0,0,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,1
Zombie Hunter King,319,ART_AND_DESIGN,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Zombie Hunter King,319,BOOKS_AND_REFERENCE,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Zombie Hunter King,319,BUSINESS,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Zombie Hunter King,319,COMMUNICATION,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,1,0,0,0,0,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,1,0,0,0,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,1,0,0,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,1,0,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,1,0,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,1,0,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,1,0,1,1
Zombie Hunter King,319,GAME,4.4,46,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,1,1,1
Clash of Clans,320,GAME,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,0,0,1
Clash of Clans,320,ART_AND_DESIGN,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,0,0,0
Clash of Clans,320,BOOKS_AND_REFERENCE,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,0,0,0
Clash of Clans,320,BUSINESS,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,0,0,0
Clash of Clans,320,COMMUNICATION,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,0,0,0
Clash of Clans,320,GAME,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,1,0,0,1,1,1,1,0,0,1
Clash of Clans,320,GAME,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,1,0,1,1,1,1,0,0,1
Clash of Clans,320,GAME,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,1,1,1,1,1,0,0,1
Clash of Clans,320,GAME,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,1,0,1
Clash of Clans,320,GAME,4.4,69,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,1,1,1,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Kick the Buddy,321,ART_AND_DESIGN,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Kick the Buddy,321,BOOKS_AND_REFERENCE,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Kick the Buddy,321,BUSINESS,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Kick the Buddy,321,COMMUNICATION,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,1,0,0,0,0,0,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,1,0,0,0,0,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,1,0,0,0,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,1,0,0,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,1,0,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,1,0,0,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,1,1,1,1
Kick the Buddy,321,GAME,4.5,75,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,1,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,1
Block Puzzle Classic Legend !,322,ART_AND_DESIGN,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Block Puzzle Classic Legend !,322,BOOKS_AND_REFERENCE,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Block Puzzle Classic Legend !,322,BUSINESS,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Block Puzzle Classic Legend !,322,COMMUNICATION,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,0,1,0
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,1,0,0,0,0,0,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,1,0,0,0,0,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,1,0,0,0,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,1,0,0,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,1,0,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,1,0,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,1,0,1,1
Block Puzzle Classic Legend !,322,GAME,4.4,67,"100,000,000+",0,Everyone,4.1,0,0,0,0,0,0,0,0,1,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,0,0,0,1,1
PAC-MAN,323,ART_AND_DESIGN,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,0,0,0,1,0
PAC-MAN,323,BOOKS_AND_REFERENCE,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,0,0,0,1,0
PAC-MAN,323,BUSINESS,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,0,0,0,1,0
PAC-MAN,323,COMMUNICATION,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,0,0,0,1,0
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,1,0,0,0,0,0,0,0,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,1,0,0,0,0,0,0,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,1,0,0,0,0,0,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,1,0,0,0,0,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,1,0,0,0,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,1,0,0,1,1
PAC-MAN,323,GAME,4.3,50,"1,000,000+",0,Mature 17+,2.3,1,0,0,0,0,0,0,1,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,0,0,1,1
8 Ball Pool,324,ART_AND_DESIGN,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,0,0,1,0
8 Ball Pool,324,BOOKS_AND_REFERENCE,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,0,0,1,0
8 Ball Pool,324,BUSINESS,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,0,0,1,0
8 Ball Pool,324,COMMUNICATION,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,0,0,1,0
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,1,0,0,0,0,0,0,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,1,0,0,0,0,0,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,1,0,0,0,0,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,1,0,0,0,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,1,0,0,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,1,0,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,1,0,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,0,0,0,0,0,1,1,1
8 Ball Pool,324,GAME,4.6,98,"100,000,000+",0,Everyone 10+,4.1,1,0,0,1,1,0,1,1,0,1,1
Magic Tiles 3,325,GAME,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,0,1,1,1,1,0,1,1
Magic Tiles 3,325,ART_AND_DESIGN,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,0,1,1,1,1,0,1,0
Magic Tiles 3,325,BOOKS_AND_REFERENCE,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,0,1,1,1,1,0,1,0
Magic Tiles 3,325,BUSINESS,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,0,1,1,1,1,0,1,0
Magic Tiles 3,325,GAME,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,1,0,0,1,1,1,1,0,1,1
Magic Tiles 3,325,GAME,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,1,0,1,1,1,1,0,1,1
Magic Tiles 3,325,GAME,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,1,1,1,1,1,0,1,1
Magic Tiles 3,325,GAME,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,0,1,1,1,1,1,1,1
Magic Tiles 3,325,COMMUNICATION,4.2,4.9,"5,000,000+",0,Everyone,2.3.3 ,1,0,0,0,1,1,1,1,0,1,0
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,1
Bubble Witch 3 Saga,326,ART_AND_DESIGN,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Bubble Witch 3 Saga,326,BOOKS_AND_REFERENCE,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Bubble Witch 3 Saga,326,BUSINESS,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Bubble Witch 3 Saga,326,COMMUNICATION,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,0
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,1,0,0,0,0,0,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,1,0,0,0,0,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,1,0,0,0,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,1,0,0,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,1,0,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,1,0,0,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,1,1,0,1
Bubble Witch 3 Saga,326,GAME,4.2,37,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Word Search,327,GAME,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,1
Word Search,327,ART_AND_DESIGN,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Word Search,327,BOOKS_AND_REFERENCE,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Word Search,327,BUSINESS,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Word Search,327,COMMUNICATION,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,0,1,1,1,1,0,1,0
Word Search,327,GAME,4.5,18,"1,000,000+",0,Everyone,4,1,1,0,0,1,1,1,1,0,1,1
Word Search,327,GAME,4.5,18,"1,000,000+",0,Everyone,4,1,0,1,0,1,1,1,1,0,1,1
Word Search,327,GAME,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,1,1,1,1,1,0,1,1
Word Search,327,GAME,4.5,18,"1,000,000+",0,Everyone,4,1,0,0,0,1,1,1,1,1,1,1
Angry Birds Classic,328,GAME,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,0,1,1
Angry Birds Classic,328,ART_AND_DESIGN,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,0,1,0
Angry Birds Classic,328,BOOKS_AND_REFERENCE,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,0,1,0
Angry Birds Classic,328,BUSINESS,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,0,1,0
Angry Birds Classic,328,COMMUNICATION,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,0,1,0
Angry Birds Classic,328,GAME,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,1,1,0,1,1,1,1,0,1,1
Angry Birds Classic,328,GAME,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,1,1,1,1,1,0,1,1
Angry Birds Classic,328,GAME,4.5,52,"100,000,000+",0,Everyone,4.0.3 ,1,0,1,0,1,1,1,1,1,1,1
Flow Free,329,GAME,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,1
Flow Free,329,ART_AND_DESIGN,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Flow Free,329,BOOKS_AND_REFERENCE,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Flow Free,329,BUSINESS,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Flow Free,329,COMMUNICATION,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Flow Free,329,GAME,4.7,78,"50,000,000+",0,Everyone,3,1,1,0,0,1,1,1,1,0,1,1
Flow Free,329,GAME,4.7,78,"50,000,000+",0,Everyone,3,1,0,1,0,1,1,1,1,0,1,1
Flow Free,329,GAME,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,1,1,1,1,1,0,1,1
Flow Free,329,GAME,4.7,78,"50,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,1,1,1
Flow Free,329,GAME,4.7,78,"50,000,000+",0,Everyone,3,1,0,1,0,1,1,1,1,1,1,1
Race the Traffic Moto,330,GAME,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,1
Race the Traffic Moto,330,ART_AND_DESIGN,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Race the Traffic Moto,330,BOOKS_AND_REFERENCE,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Race the Traffic Moto,330,BUSINESS,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Race the Traffic Moto,330,COMMUNICATION,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,0,1,0
Race the Traffic Moto,330,GAME,4.7,3.9,"10,000,000+",0,Everyone,3,1,1,0,0,1,1,1,1,0,1,1
Race the Traffic Moto,330,GAME,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,1,0,1,1,1,1,0,1,1
Race the Traffic Moto,330,GAME,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,1,1,1,1,1,0,1,1
Race the Traffic Moto,330,GAME,4.7,3.9,"10,000,000+",0,Everyone,3,1,0,0,0,1,1,1,1,1,1,1
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,0,1,1,1,0,1,1
Fishdom,331,ART_AND_DESIGN,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,0,1,1,1,0,1,0
Fishdom,331,BOOKS_AND_REFERENCE,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,0,1,1,1,0,1,0
Fishdom,331,BUSINESS,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,0,1,1,1,0,1,0
Fishdom,331,COMMUNICATION,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,0,1,1,1,0,1,0
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,1,0,0,0,1,1,1,0,1,1
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,0,1,0,0,1,1,1,0,1,1
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,0,0,1,0,1,1,1,0,1,1
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,1,1,1,1,0,1,1
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,0,0,0,0,1,1,1,1,1,1
Fishdom,331,GAME,4.5,59,"50,000,000+",0,Teen,4,1,0,1,1,1,1,1,1,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,1
Galaxy Attack: Alien Shooter,332,ART_AND_DESIGN,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Galaxy Attack: Alien Shooter,332,BOOKS_AND_REFERENCE,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Galaxy Attack: Alien Shooter,332,BUSINESS,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Galaxy Attack: Alien Shooter,332,COMMUNICATION,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,0,1,0
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,1,0,0,0,0,0,0,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,1,0,0,0,0,0,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,1,0,0,0,0,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,1,0,0,0,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,1,0,0,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,1,0,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,1,0,1,1
Galaxy Attack: Alien Shooter,332,GAME,4.4,97,"100,000,000+",0,Everyone,4.1,1,0,0,0,0,0,0,0,1,1,1
